Size,Instance Complexity,Optimal Found CF,Optimal Found PPM+MAN,Optimal Found PPM+CF,Optimal Found CF+0.25*PPM,Optimal Found CF+0.50*PPM,Optimal Found CF+0.75*PPM,Optimal Found CF+1*PPM,Optimal Found CF/PPM,Predicted Path Length CF,Predicted Path Length PPM+MAN,Predicted Path Length PPM+CF,Predicted Path Length CF+0.25*PPM,Predicted Path Length CF+0.50*PPM,Predicted Path Length CF+0.75*PPM,Predicted Path Length CF+1*PPM,Predicted Path Length CF/PPM,Ground Truth Path Length,Manhattan Path Length,Expansion CF,Expansion PPM+MAN,Expansion PPM+CF,Expansion CF+0.25*PPM,Expansion CF+0.50*PPM,Expansion CF+0.75*PPM,Expansion CF+1*PPM,Expansion CF/PPM,Expansion GT,Expansion Manhattan,Run Time CF,Run Time PPM+MAN,Run Time PPM+CF,Run Time Manhattan,Run Time CF+0.25*PPM,Run Time CF+0.50*PPM,Run Time CF+0.75*PPM,Run Time CF+1*PPM,Run Time CF/PPM,Run Time Inference CF,Run Time Inference PPM
256,1.0040983606557377,0,0,0,0,0,0,0,0,263,311,311,263,271,271,269,269,245,245,491,3555,3050,591,630,737,806,401,245,904,279.9983024597168,11158.001184463501,3152.000904083252,391.00003242492676,271.014928817749,333.9841365814209,343.0013656616211,428.00021171569824,177.99997329711914,23.998022079467773,18.001556396484375
96,1.035294117647059,0,100,100,100,100,100,100,0,110,88,88,88,88,88,88,112,88,88,271,149,137,107,105,108,113,195,88,286,137.00008392333984,92.00143814086914,77.99935340881348,159.00015830993652,47.998905181884766,44.00181770324707,65.99855422973633,65.0017261505127,80.0027847290039,15.001058578491211,15.999078750610352
128,1.0918367346938775,0,0,0,0,100,0,0,0,119,111,115,109,107,109,109,113,107,107,312,220,221,161,151,165,175,267,107,492,127.99978256225586,139.9986743927002,124.00150299072266,210.9966278076172,77.00014114379883,96.00210189819336,110.99934577941895,79.00285720825195,121.99640274047852,12.99428939819336,11.003732681274414
128,1.010752688172043,0,100,100,100,100,100,100,0,116,94,94,94,94,94,94,128,94,94,468,179,159,103,104,112,127,336,94,665,223.9971160888672,145.0042724609375,88.99497985839844,292.00267791748047,55.997371673583984,52.001953125,48.99883270263672,51.99718475341797,152.00066566467285,13.996601104736328,11.00015640258789
256,1.011764705882353,0,0,0,0,0,0,0,0,288,338,338,278,282,272,280,312,258,258,916,5260,4493,727,708,670,796,517,258,9816,406.0018062591553,17086.134672164917,5321.816205978394,4336.003303527832,305.99212646484375,331.00152015686035,275.00009536743164,335.9992504119873,210.00027656555176,16.99972152709961,19.99974250793457
256,1.1677018633540373,0,0,0,0,0,0,0,0,202,210,210,206,204,204,206,220,188,188,712,1393,1152,599,553,510,510,440,188,3092,315.99926948547363,1382.0042610168457,849.9999046325684,1775.9974002838135,435.99843978881836,383.00418853759766,278.99980545043945,303.99441719055176,230.00192642211914,13.00191879272461,13.997793197631836
32,1.0277777777777777,100,100,100,100,100,100,100,100,37,37,37,37,37,37,37,37,37,37,40,47,43,37,37,38,38,40,37,184,19.99974250793457,31.000375747680664,38.99860382080078,91.00103378295898,16.997098922729492,17.000436782836914,33.00213813781738,18.998384475708008,25.002002716064453,25.00176429748535,13.00191879272461
64,1.0204081632653061,0,100,100,0,100,100,100,0,52,50,50,54,50,50,50,54,50,50,268,88,93,67,81,92,99,87,50,50,153.0003547668457,80.99985122680664,62.00361251831055,22.99666404724121,42.9990291595459,99.00474548339844,51.995038986206055,53.000450134277344,43.001651763916016,21.004438400268555,13.996124267578125
256,1.0119047619047619,0,0,0,0,0,0,0,0,369,315,313,373,277,273,283,397,255,255,2483,3767,3616,2561,581,582,760,1552,255,10419,1367.995262145996,10680.041790008545,6147.994041442871,5361.004829406738,1314.9964809417725,347.0001220703125,304.99958992004395,446.99931144714355,833.0004215240479,15.002250671386719,12.998342514038086
256,1.005050505050505,0,0,0,0,0,0,0,0,239,251,251,245,247,247,213,267,199,199,923,2314,1985,750,758,775,568,650,199,202,510.9996795654297,4686.998605728149,2244.997501373291,92.00763702392578,367.99144744873047,333.0221176147461,388.9772891998291,243.00003051757812,298.0022430419922,15.999794006347656,16.005754470825195
96,1.0119047619047619,0,0,0,0,0,0,0,0,111,91,91,89,91,91,91,117,85,85,279,187,163,107,105,106,108,208,85,85,107.00130462646484,117.99979209899902,73.00066947937012,31.996965408325195,40.00425338745117,37.99772262573242,37.99796104431152,47.00016975402832,81.00557327270508,11.002063751220703,11.997222900390625
256,1.344632768361582,0,0,0,0,0,0,0,0,328,314,316,330,282,328,336,342,238,238,3268,3119,2912,3240,2944,3060,3164,1905,238,4414,1341.0003185272217,6556.520700454712,2692.0127868652344,2066.9941902160645,1734.0047359466553,1751.0037422180176,1405.991792678833,1412.0018482208252,937.0031356811523,12.996912002563477,15.000343322753906
96,1.0384615384615385,100,0,0,0,0,0,0,0,81,83,83,83,83,83,83,93,81,81,103,152,119,96,98,101,111,109,81,381,35.99905967712402,98.00028800964355,81.00008964538574,138.0002498626709,50.998687744140625,55.00316619873047,43.000221252441406,53.00092697143555,53.000450134277344,10.997533798217773,10.00070571899414
64,1.025,100,100,100,100,100,100,100,100,41,41,41,41,41,41,41,41,41,41,57,45,43,45,43,42,42,47,41,79,19.002199172973633,21.020889282226562,16.976594924926758,21.973371505737305,14.999151229858398,15.000581741333008,14.9993896484375,14.999866485595703,16.014814376831055,13.021707534790039,10.973453521728516
32,1.0454545454545454,100,0,0,100,100,100,100,100,23,25,25,23,23,23,23,23,23,23,24,30,29,23,23,23,23,23,23,33,9.998321533203125,11.999845504760742,12.999534606933594,13.005256652832031,11.000633239746094,11.024951934814453,10.975360870361328,10.997533798217773,11.00015640258789,11.993408203125,14.001131057739258
64,1.1470588235294117,0,100,100,100,100,100,100,0,41,39,39,39,39,39,39,43,39,39,51,56,50,39,39,41,41,46,39,86,17.999887466430664,25.00438690185547,19.99831199645996,27.001142501831055,13.999223709106445,12.999773025512695,13.99993896484375,14.000415802001953,15.999555587768555,12.002229690551758,11.998653411865234
64,1.2166666666666666,0,100,100,100,100,100,100,0,75,73,73,73,73,73,73,77,73,73,99,96,96,74,73,75,79,101,73,629,42.00005531311035,51.00107192993164,56.99896812438965,201.99990272521973,36.00001335144043,36.00025177001953,39.002418518066406,29.998064041137695,33.998966217041016,14.998435974121094,21.000385284423828
32,1.5357142857142858,0,100,0,0,100,100,100,0,53,43,47,47,43,43,43,47,43,43,99,103,139,80,63,63,64,89,43,166,46.00071907043457,61.99502944946289,54.00371551513672,51.00083351135254,28.000354766845703,21.999835968017578,22.00007438659668,21.999835968017578,30.00020980834961,15.00558853149414,11.997699737548828
256,1.078125,0,0,0,0,0,0,0,0,251,261,297,237,225,225,227,285,207,207,802,1198,1187,722,843,891,901,634,207,1573,306.99849128723145,1300.241470336914,793.0006980895996,847.9952812194824,321.0024833679199,357.99479484558105,384.0012550354004,371.0143566131592,262.9871368408203,11.001110076904297,15.99884033203125
96,1.032967032967033,0,0,0,0,0,0,0,0,100,98,98,96,96,96,96,112,94,94,182,159,157,107,112,113,115,187,94,593,72.99399375915527,117.00034141540527,84.99979972839355,244.0030574798584,43.00069808959961,45.99809646606445,46.999216079711914,52.01387405395508,93.98651123046875,16.004323959350586,10.999917984008789
256,1.0555555555555556,0,0,0,0,0,0,0,0,201,211,205,197,195,189,191,211,171,171,457,2114,1515,404,439,434,471,305,171,1994,161.98492050170898,2907.9837799072266,912.003755569458,1253.9968490600586,190.99974632263184,192.0003890991211,213.99903297424316,230.99946975708008,173.99978637695312,13.99850845336914,15.000581741333008
96,1.0101010101010102,0,0,0,0,0,0,0,0,108,106,106,104,104,106,104,110,100,100,174,186,179,115,126,137,144,142,100,118,69.9610710144043,141.9999599456787,109.00378227233887,38.99979591369629,42.000770568847656,50.995826721191406,56.005239486694336,53.998470306396484,58.99977684020996,12.98069953918457,12.006521224975586
256,1.0045045045045045,0,0,0,0,0,0,0,0,231,255,255,231,227,227,227,239,223,223,504,3078,2014,551,611,646,715,339,223,6059,218.99795532226562,6052.001953125,1423.0027198791504,3881.361722946167,457.9954147338867,361.0055446624756,386.9953155517578,478.0004024505615,184.00025367736816,12.002706527709961,13.99993896484375
256,1.04,0,0,0,0,0,0,0,0,244,254,254,224,202,202,202,260,182,182,951,3396,2774,960,646,561,513,713,182,3532,476.99737548828125,6903.458118438721,2734.0121269226074,1538.9986038208008,509.0019702911377,314.9991035461426,289.99900817871094,277.00018882751465,335.9990119934082,18.003463745117188,21.999359130859375
96,1.3229166666666667,0,100,0,100,100,100,0,0,135,127,135,127,127,127,129,139,127,127,499,445,477,283,175,216,259,327,127,1526,172.00160026550293,343.0039882659912,230.99827766418457,617.0039176940918,101.03201866149902,78.96280288696289,98.00505638122559,88.99950981140137,113.99722099304199,13.00048828125,11.000633239746094
96,1.3269230769230769,0,0,0,0,0,0,0,0,77,73,73,73,73,73,73,81,69,69,383,170,113,309,315,310,297,330,69,779,144.00076866149902,129.99558448791504,65.00625610351562,278.99885177612305,110.04233360290527,108.97374153137207,107.9864501953125,109.9998950958252,112.99753189086914,13.997793197631836,20.00141143798828
64,1.469387755102041,0,0,0,0,0,0,0,0,100,80,80,80,80,80,80,90,72,72,340,366,236,145,158,166,178,186,72,570,117.00654029846191,199.998140335083,98.9999771118164,184.99422073364258,55.001020431518555,63.0037784576416,58.99977684020996,63.00020217895508,64.99958038330078,12.999296188354492,11.998891830444336
128,1.1219512195121952,0,0,0,0,0,0,0,0,172,142,142,140,140,140,140,178,138,138,1466,410,401,1069,683,294,284,950,138,2526,615.0002479553223,319.002628326416,288.00249099731445,1173.9981174468994,505.0048828125,288.9971733093262,148.01669120788574,126.98101997375488,471.00019454956055,9.999752044677734,10.000467300415039
128,1.1711711711711712,0,0,0,0,0,0,0,0,150,142,142,134,136,144,144,138,130,130,416,1015,457,210,276,336,381,225,130,1866,147.99976348876953,939.0196800231934,214.9810791015625,672.9984283447266,200.00100135803223,192.99936294555664,245.0082302093506,277.996301651001,155.99775314331055,9.996891021728516,10.001659393310547
32,1.2333333333333334,100,100,100,100,100,100,100,100,37,37,37,37,37,37,37,37,37,37,153,62,155,73,58,54,53,150,37,163,78.99141311645508,41.99934005737305,87.00084686279297,68.00317764282227,42.00243949890137,37.99295425415039,32.000064849853516,34.002065658569336,77.99839973449707,19.99950408935547,23.00262451171875
128,1.0258620689655173,0,100,0,0,0,0,0,0,129,119,121,123,123,121,121,157,119,119,1054,226,387,242,183,179,183,1040,119,1910,640.0043964385986,227.9975414276123,318.00174713134766,974.9982357025146,109.99917984008789,82.00192451477051,77.99696922302246,78.99951934814453,521.0020542144775,20.00141143798828,15.001058578491211
256,1.0037037037037038,0,0,0,0,0,0,0,0,293,347,347,275,275,277,277,327,271,271,844,2919,2344,584,425,431,448,709,271,11253,478.99913787841797,8154.005765914917,2664.9982929229736,5785.149812698364,255.9988498687744,181.99992179870605,209.0010643005371,200.99949836730957,318.9995288848877,21.001338958740234,21.999835968017578
32,1.032258064516129,100,100,100,100,100,100,100,100,32,32,32,32,32,32,32,32,32,32,33,43,41,34,35,35,36,40,32,32,13.99850845336914,21.999597549438477,18.000364303588867,11.998653411865234,14.001131057739258,13.99993896484375,13.999462127685547,14.000892639160156,30.999422073364258,12.996196746826172,11.004209518432617
128,1.0060975609756098,0,0,0,0,0,0,0,0,207,179,167,167,167,167,169,205,165,165,614,833,392,216,241,260,276,524,165,3351,228.99961471557617,920.9949970245361,232.00511932373047,1429.9955368041992,87.99886703491211,101.00078582763672,107.96809196472168,135.00428199768066,261.0206604003906,12.000083923339844,10.000944137573242
64,1.0188679245283019,0,100,100,100,100,100,100,100,56,54,54,54,54,54,54,54,54,54,94,77,71,56,61,64,67,76,54,593,45.00150680541992,70.9993839263916,54.000139236450195,336.99965476989746,26.000022888183594,26.999950408935547,26.0012149810791,26.998519897460938,31.000375747680664,10.999679565429688,14.00136947631836
96,1.0062111801242235,0,100,0,0,0,0,100,0,220,162,176,214,168,164,162,220,162,162,913,304,499,981,338,281,274,705,162,597,350.0020503997803,205.0001621246338,244.0028190612793,186.99932098388672,352.0021438598633,139.9974822998047,97.00560569763184,94.99430656433105,240.99993705749512,13.00048828125,10.998725891113281
128,1.006578947368421,0,100,100,0,100,100,100,0,171,153,153,169,153,153,153,171,153,153,600,528,510,565,253,287,316,452,153,512,226.00078582763672,330.99365234375,229.99978065490723,182.00397491455078,234.9991798400879,94.00033950805664,109.00020599365234,117.99979209899902,170.99976539611816,17.00115203857422,12.001514434814453
32,1.8333333333333333,100,0,0,0,0,0,0,0,33,37,37,37,37,37,37,39,33,33,101,129,123,121,124,123,121,71,33,186,63.00091743469238,61.997175216674805,56.002140045166016,63.99965286254883,43.999671936035156,44.00014877319336,64.99814987182617,43.616294860839844,27.212142944335938,27.00042724609375,22.99952507019043
128,1.0357142857142858,0,100,100,100,100,100,100,0,111,87,87,87,87,87,87,103,87,87,258,159,137,100,104,112,119,232,87,796,100.0070571899414,111.9999885559082,93.99557113647461,502.9935836791992,63.00044059753418,69.00525093078613,90.99531173706055,103.99889945983887,161.00573539733887,12.000799179077148,10.999679565429688
96,1.3472222222222223,0,0,0,100,100,100,0,0,113,99,99,97,97,97,99,113,97,97,452,189,163,110,121,143,158,311,97,1162,351.00841522216797,177.9944896697998,123.99530410766602,1155.3924083709717,91.00151062011719,120.99719047546387,124.99761581420898,131.99901580810547,249.00555610656738,35.99810600280762,28.99909019470215
128,1.0648148148148149,0,0,0,0,0,0,0,0,123,135,123,123,123,123,123,125,115,115,190,526,393,170,181,203,218,164,115,465,136.9912624359131,537.9984378814697,331.0086727142334,206.99572563171387,70.00565528869629,70.99413871765137,81.9997787475586,94.00105476379395,66.00141525268555,31.006574630737305,22.996187210083008
96,1.0084033613445378,100,100,100,100,100,100,100,100,120,120,120,120,120,120,120,120,120,120,158,258,243,142,147,166,176,194,120,537,73.00090789794922,186.00010871887207,129.99963760375977,216.99833869934082,80.00564575195312,62.99734115600586,76.99704170227051,71.0000991821289,76.00188255310059,23.999452590942383,20.99919319152832
256,1.0180722891566265,0,0,0,0,0,0,0,0,197,229,227,199,189,195,191,203,169,169,918,1780,1199,621,680,694,723,715,169,693,439.00084495544434,2811.9966983795166,939.007043838501,587.998628616333,642.0025825500488,637.0019912719727,660.9933376312256,513.9970779418945,431.00619316101074,14.000654220581055,15.996932983398438
96,1.010204081632653,0,100,100,100,100,100,100,0,101,99,99,99,99,99,99,101,99,99,229,186,201,129,119,129,134,170,99,258,130.99980354309082,172.00255393981934,129.00090217590332,126.9984245300293,67.99912452697754,55.99570274353027,85.00409126281738,77.99935340881348,92.99635887145996,20.988941192626953,18.999814987182617
128,1.0070921985815602,0,0,0,0,0,0,0,0,230,166,214,212,158,158,158,240,142,142,1559,468,1517,1774,1323,1287,1252,1106,142,142,660.0046157836914,536.9958877563477,1172.0049381256104,81.99238777160645,1045.0034141540527,829.9975395202637,738.0077838897705,573.9955902099609,668.0023670196533,15.005111694335938,11.99793815612793
128,1.2473118279569892,0,0,0,0,0,0,0,0,144,150,160,142,138,140,140,148,116,116,739,811,490,363,354,380,387,400,116,958,485.99791526794434,1353.003978729248,312.99829483032227,451.9968032836914,151.99685096740723,151.00574493408203,246.99807167053223,191.00213050842285,190.00482559204102,36.99827194213867,31.998634338378906
128,1.053763440860215,0,0,0,0,0,0,0,0,146,102,124,102,100,100,100,136,98,98,932,239,746,388,164,158,159,574,98,1339,497.9994297027588,196.00462913513184,662.9931926727295,911.0050201416016,183.00914764404297,69.9911117553711,73.99177551269531,81.00628852844238,269.00553703308105,13.001441955566406,12.000799179077148
256,1.0219298245614035,0,0,0,0,0,0,0,0,351,295,321,307,309,307,307,449,233,233,1512,3328,2402,1328,1251,1198,1255,1887,233,3421,701.0083198547363,7816.993713378906,2496.002674102783,2326.9970417022705,683.0019950866699,562.0026588439941,532.9952239990234,698.0059146881104,1271.0270881652832,12.996912002563477,15.000343322753906
96,1.0129870129870129,0,0,0,0,0,100,100,0,94,80,86,80,82,78,78,82,78,78,233,146,170,119,127,142,143,96,78,105,124.00221824645996,85.99996566772461,92.00000762939453,36.02409362792969,55.97710609436035,44.00038719177246,48.000335693359375,49.99995231628418,32.99975395202637,19.00768280029297,25.01511573791504
32,1.0476190476190477,100,100,100,100,100,100,100,100,22,22,22,22,22,22,22,22,22,22,23,26,23,22,22,22,22,22,22,22,9.000062942504883,12.000322341918945,9.999752044677734,8.999824523925781,8.000373840332031,7.999658584594727,10.998725891113281,9.998798370361328,11.006832122802734,17.000198364257812,14.998197555541992
64,1.015625,0,100,0,100,100,100,100,0,97,65,97,65,65,65,65,89,65,65,156,129,369,96,98,99,102,158,65,73,71.00105285644531,81.00128173828125,184.99350547790527,29.00409698486328,57.99698829650879,43.00880432128906,38.99240493774414,38.997650146484375,58.00199508666992,17.997264862060547,29.000520706176758
256,1.0033333333333334,0,0,0,0,0,0,0,0,331,419,419,315,317,321,329,365,301,301,1222,5245,4176,769,858,934,865,963,301,13892,516.9975757598877,18397.99475669861,7199.528694152832,7189.993858337402,528.9895534515381,452.00181007385254,541.9981479644775,521.003007888794,544.9984073638916,16.99995994567871,16.001462936401367
96,1.0467289719626167,0,0,0,0,0,0,0,0,138,124,126,124,124,124,124,136,112,112,316,436,323,285,293,304,310,259,112,577,164.0009880065918,350.996732711792,198.0001926422119,388.99803161621094,166.99934005737305,144.99998092651367,181.99944496154785,164.99948501586914,133.99839401245117,16.9985294342041,12.998580932617188
256,1.0051546391752577,0,0,0,0,0,0,0,0,207,213,267,205,207,205,213,215,195,195,436,2757,1899,427,457,478,496,367,195,286,210.9997272491455,6579.999923706055,2045.0005531311035,127.99668312072754,205.9950828552246,227.99944877624512,225.00061988830566,219.00272369384766,187.00027465820312,14.999151229858398,16.00360870361328
64,1.0172413793103448,0,100,100,0,100,100,100,0,67,59,59,61,59,59,59,61,59,59,369,88,282,76,65,61,61,81,59,59,170.99881172180176,55.00221252441406,154.00171279907227,32.99975395202637,33.99944305419922,31.999826431274414,36.00025177001953,30.99966049194336,34.998416900634766,26.005029678344727,18.993377685546875
32,1.0333333333333334,100,100,100,100,100,100,100,100,31,31,31,31,31,31,31,31,31,31,31,38,36,31,31,31,32,35,31,160,12.993574142456055,25.000333786010742,17.99941062927246,67.00277328491211,13.006925582885742,12.992143630981445,12.998580932617188,14.997243881225586,14.002323150634766,15.989065170288086,24.0023136138916
128,1.0064102564102564,0,100,0,0,0,100,100,0,171,157,189,171,193,157,157,205,157,157,1147,646,821,1156,570,395,360,1059,157,4205,532.9995155334473,809.0000152587891,601.999044418335,1850.0018119812012,576.0002136230469,315.9976005554199,193.00127029418945,267.99821853637695,581.0017585754395,13.999462127685547,13.005971908569336
96,1.1363636363636365,0,0,0,0,0,0,0,0,85,81,81,85,87,87,79,89,75,75,368,130,208,336,289,271,180,282,75,576,262.00032234191895,150.9993076324463,146.00014686584473,299.00169372558594,157.99856185913086,181.99825286865234,135.99920272827148,84.99979972839355,175.99821090698242,13.004779815673828,11.991262435913086
96,1.109375,0,0,0,0,0,0,0,0,115,73,91,73,73,73,73,101,71,71,573,120,475,138,111,109,108,388,71,351,279.9859046936035,86.99917793273926,279.9994945526123,199.00226593017578,90.99698066711426,58.00342559814453,63.997745513916016,60.999155044555664,208.00209045410156,15.988349914550781,23.000717163085938
128,1.010989010989011,0,0,0,100,0,0,0,0,98,94,94,92,94,94,94,98,92,92,134,164,161,115,114,115,122,118,92,92,70.00112533569336,124.00197982788086,113.99698257446289,39.980173110961914,59.00073051452637,56.99872970581055,51.00250244140625,61.99908256530762,54.99911308288574,16.989707946777344,15.001296997070312
96,1.0126582278481013,0,100,0,0,100,100,100,0,118,80,138,82,80,80,80,102,80,80,984,149,902,135,107,104,102,845,80,684,568.0027008056641,106.00042343139648,764.9948596954346,330.99913597106934,65.99879264831543,62.00098991394043,50.99797248840332,50.00185966491699,401.0004997253418,17.999887466430664,14.99795913696289
96,1.2049180327868851,0,0,0,100,100,100,0,0,169,149,151,147,147,147,149,203,147,147,630,373,353,216,230,248,263,546,147,2545,289.0009880065918,304.99911308288574,227.9951572418213,1581.0003280639648,120.99885940551758,145.9965705871582,123.99935722351074,133.99982452392578,278.0015468597412,15.982627868652344,15.00558853149414
128,1.103448275862069,0,0,0,0,0,0,0,0,110,100,100,102,102,100,100,108,96,96,344,252,252,218,202,196,195,184,96,528,203.99880409240723,234.00282859802246,233.99686813354492,265.99836349487305,122.00212478637695,122.00355529785156,111.99474334716797,104.00867462158203,92.99135208129883,15.004158020019531,21.996736526489258
64,1.1063829787234043,0,100,100,100,100,100,100,0,58,52,52,52,52,52,52,56,52,52,187,64,60,54,56,58,60,64,52,199,113.99722099304199,54.99911308288574,41.00608825683594,152.00161933898926,33.99944305419922,29.000043869018555,35.00032424926758,31.999588012695312,42.00124740600586,26.00407600402832,18.997669219970703
128,1.0081967213114753,0,100,100,100,100,100,100,0,137,123,123,123,123,123,123,139,123,123,170,233,219,139,143,146,150,171,123,793,99.99537467956543,279.00242805480957,131.99949264526367,404.9959182739258,70.00303268432617,67.99840927124023,70.00422477722168,68.99642944335938,88.99950981140137,25.002241134643555,23.996591567993164
32,1.5416666666666667,100,100,100,100,100,100,100,100,37,37,37,37,37,37,37,37,37,37,68,91,44,46,48,49,49,45,37,186,61.995744705200195,97.00822830200195,28.993844985961914,105.99970817565918,26.0009765625,22.000789642333984,23.999452590942383,21.999597549438477,20.999670028686523,26.0012149810791,20.99609375
256,1.0028011204481793,0,0,0,0,0,0,0,0,478,420,464,428,392,392,392,512,358,358,3224,4848,4204,1749,1158,1109,1143,1329,358,826,1654.9992561340332,17640.015602111816,6884.989500045776,341.9651985168457,806.999683380127,475.0077724456787,563.9994144439697,501.99270248413086,673.0008125305176,22.999048233032227,19.999980926513672
64,1.3620689655172413,0,100,100,100,100,100,100,0,85,79,79,79,79,79,79,85,79,79,107,134,127,89,90,99,101,95,79,791,45.000314712524414,92.00072288513184,75.00004768371582,345.99971771240234,45.03607749938965,65.96016883850098,40.00425338745117,41.001319885253906,38.994789123535156,11.029481887817383,10.968208312988281
256,1.0039370078740157,0,0,0,0,0,0,0,0,295,275,275,293,291,295,297,293,255,255,779,4917,3822,759,749,759,733,511,255,255,353.0011177062988,12492.023706436157,3961.9712829589844,85.9978199005127,279.998779296875,279.00195121765137,337.9983901977539,308.0029487609863,314.9983882904053,11.004447937011719,14.995336532592773
96,1.211111111111111,0,0,0,100,0,0,0,0,123,115,115,109,113,113,113,131,109,109,618,859,739,411,514,515,536,305,109,2556,235.95905303955078,934.9989891052246,443.00103187561035,1069.9996948242188,165.00067710876465,203.99928092956543,231.0006618499756,215.99864959716797,122.00045585632324,10.999202728271484,14.9993896484375
